taskID,trialIndex,trialStart,trialEnd,RT,choice,correct,initDirection,endDirection,presenceCP,coherence,viewingDuration,probCP,timeCP,randSeedBase,fixationOn,fixationStart,targetOn,dotsOn,dotsOff,choiceTime,targetOff,fixationOff,feedbackOn,numFrames,tocDotsOn,tocDotsOff
2,180,1211526.74746433,1211530.33081442,0.628019452095032,0,1,180,180,0,60,0.5,0.5,0.2,6710,0.125596758909523,NaN,1.00695269112475,1.27813913184218,1.79887110088021,2.42689055297524,NaN,NaN,NaN,35,1.251867729,1.764517019
2,714,1211530.33360385,1211534.00282245,0.578939956380054,1,1,180,0,1,24,0.5,0.5,0.2,9800,0.128169939853251,NaN,0.840034346561879,1.41630553291179,1.94172926177271,2.52066921815276,NaN,NaN,NaN,36,1.396009068,1.914804686
2,895,1211534.00568121,1211537.3224176,0.576947542838752,0,0,0,0,0,36,0.5,0.5,0.2,2642,0.134104651166126,NaN,0.778172447811812,1.08325719367713,1.5917317699641,2.16867931280285,NaN,NaN,NaN,35,1.05202558,1.562444924
2,693,1211537.32579311,1211541.0242015,1.0526511494536,1,1,0,0,0,48,0.3,0.5,0.2,2231,0.136026646243408,NaN,0.847891052952036,1.16992495115846,1.49195884959772,2.54460999905132,NaN,NaN,NaN,23,1.148419131,1.461471661
2,236,1211541.02683019,1211544.54752462,0.539433578960598,0,1,180,180,0,36,0.5,0.5,0.2,8487,0.1459876652807,NaN,0.722258851630613,1.31547919055447,1.82395376684144,2.36338734580204,NaN,NaN,NaN,36,1.28302747,1.797174163
2,707,1211544.55017836,1211548.68429089,0.574472704669461,1,1,0,0,0,60,0.4,0.5,0.2,5561,0.130522526567802,NaN,0.774590323213488,1.99492930620909,2.40170896728523,2.97618167195469,NaN,NaN,NaN,29,1.965824726,2.376976381
2,818,1211548.68696706,1211553.22097742,0.948904495453462,1,1,180,0,1,0,0.4,0.5,0.2,2370,0.129317670594901,NaN,0.79033461981453,2.01067360281013,2.43425263417885,3.38315712963231,NaN,NaN,NaN,30,1.988881366,2.41058939
2,823,1211553.22380464,1211557.25739304,0.836604214739054,0,0,0,0,0,36,0.4,0.5,0.2,5190,0.134702825220302,NaN,0.778770621865988,1.64317740150727,2.04995706258342,2.88656127732247,NaN,NaN,NaN,29,1.616622095,2.029403755
2,121,1211557.26005747,1211560.42486933,0.716424754587933,1,1,0,0,0,0,0.1,0.5,0.2,5008,0.132348846876994,NaN,0.912009863881394,1.20014545693994,1.30184037238359,2.01826512697153,NaN,NaN,NaN,11,1.167338959,1.276985327
2,136,1211560.42765596,1211564.26662013,0.779533409280702,1,0,180,180,0,12,0.2,0.5,0.2,1675,0.134242507163435,NaN,0.744411998661235,1.69356454093941,1.91114669828676,2.69068010756746,NaN,NaN,NaN,17,1.676428785,1.879172897
2,426,1211564.26930944,1211567.26696662,0.610243457136676,1,0,180,180,0,24,0.1,0.5,0.2,4539,0.137239478062838,NaN,0.764358122134581,1.1202903254889,1.23879428394139,1.84903774107806,NaN,NaN,NaN,12,1.090074904,1.206442197
2,717,1211567.26977387,1211571.46987534,0.827130369609222,1,1,0,0,0,48,0.5,0.5,0.2,3992,0.136684479890391,NaN,0.492616683244705,1.69600651366636,2.22143024252728,3.0485606121365,NaN,NaN,NaN,36,1.678265497,2.19271086
2,386,1211571.47266099,1211576.09122944,1.50209980108775,0,1,180,180,0,0,0.3,0.5,0.2,2908,0.137187203392386,NaN,0.747356694890186,1.6626109322533,1.96769567788579,3.46979547897354,NaN,NaN,NaN,23,1.635160608,1.943259614
2,159,1211576.09386687,1211579.82934247,0.763561283471063,0,0,0,0,0,12,0.4,0.5,0.2,8813,0.126150330761448,NaN,0.702421517344192,1.41428592405282,1.82085388782434,2.5844151712954,NaN,NaN,NaN,30,1.382696742,1.792271078
2,2,1211579.83203948,1211584.01993146,0.921752609312534,1,0,180,180,0,0,0.1,0.5,0.2,9504,0.133522867225111,NaN,0.794539816211909,1.9979296468664,2.11657371465117,3.0383263239637,NaN,NaN,NaN,12,1.979744603,2.090618577
2,340,1211584.02274401,1211587.76867823,0.738612859509885,0,0,180,0,1,12,0.4,0.5,0.2,1338,0.146626045461744,NaN,1.06188028259203,1.43486215011217,1.85299183125608,2.59160469076596,NaN,NaN,NaN,29,1.408405556,1.822424389
2,842,1211587.77146724,1211592.47398031,1.88331084628589,0,1,180,180,0,0,0.1,0.5,0.2,3412,0.138165763346478,NaN,0.799182712566108,1.54494542442262,1.66358949220739,3.54690033849329,NaN,NaN,NaN,11,1.528772946,1.640739322
2,900,1211592.4766704,1211595.82704635,0.60818621632643,1,1,180,0,1,60,0.5,0.5,0.2,236,0.127879278035834,NaN,0.788896227022633,1.06008266774006,1.58550639660098,2.19369261292741,NaN,NaN,NaN,37,1.03088685,1.556061173
2,7,1211595.82985275,1211599.33133726,1.02793621364981,0,0,0,0,0,36,0.1,0.5,0.2,1953,0.130099221598357,NaN,0.791116170817986,1.1978958316613,1.31653989944607,2.34447611309588,NaN,NaN,NaN,12,1.174497053,1.288786656
2,174,1211599.33412416,1211603.20033097,0.815216769231483,0,0,180,0,1,24,0.5,0.5,0.2,6690,0.134266349254176,NaN,0.795283298473805,1.37155448482372,1.89697821368463,2.71219498291612,NaN,NaN,NaN,37,1.349601335,1.871295293
2,807,1211603.20308236,1211606.71906435,0.659047491615638,1,0,0,180,1,12,0.3,0.5,0.2,4936,0.129718771437183,NaN,0.756837415508926,1.36700690700673,1.70424817083403,2.36329566244967,NaN,NaN,NaN,26,1.339089049,1.672080158
2,342,1211606.72189946,1211610.37094587,0.770629922393709,1,0,180,180,0,24,0.4,0.5,0.2,8207,0.134572196984664,NaN,0.880334908841178,1.30406372249126,1.72185677057132,2.49248669296503,NaN,NaN,NaN,31,1.272740442,1.689755279
2,469,1211610.3735847,1211613.71273576,0.686113482806832,0,1,0,180,1,0,0.5,0.5,0.2,1090,0.121027456130832,NaN,0.765095252776518,0.985434236004949,1.50665791728534,2.19277140009217,NaN,NaN,NaN,36,0.970557386,1.474476164
2,702,1211613.71540482,1211617.68037435,0.765349072637036,1,0,180,180,0,24,0.4,0.5,0.2,9321,0.130381675437093,NaN,0.791398624656722,1.63885625172406,2.04563591280021,2.81098498543724,NaN,NaN,NaN,29,1.617027375,2.018935427
2,840,1211617.68312621,1211621.41656679,0.702491627540439,1,1,180,0,1,60,0.5,0.5,0.2,9381,0.128757704049349,NaN,0.772825500695035,1.34909668704495,1.87674450478517,2.5792361323256,NaN,NaN,NaN,37,1.331210062,1.854143359
2,553,1211621.41925094,1211624.70747129,0.786203586030751,1,1,0,0,0,0,0.2,0.5,0.2,5195,0.12364937714301,NaN,0.835513784084469,1.1575476822909,1.36093751294538,2.14714109897614,NaN,NaN,NaN,17,1.132409627,1.337207296
2,306,1211624.7103451,1211628.1760237,1.1145006059669,1,0,180,180,0,24,0.1,0.5,0.2,8215,0.137664978392422,NaN,0.747834469890222,1.08681752067059,1.20546158845536,2.31996219442226,NaN,NaN,NaN,12,1.066935975,1.182121982
2,212,1211628.17886776,1211631.77886039,0.80724534438923,1,1,180,0,1,36,0.3,0.5,0.2,6846,0.143719287356362,NaN,0.770837931428105,1.31321081286296,1.65227144211531,2.45951678650454,NaN,NaN,NaN,26,1.283370477,1.61661484
2,458,1211631.78166561,1211635.08423046,0.722323468653485,1,0,180,180,0,0,0.4,0.5,0.2,2633,0.134218693478033,NaN,0.72743903240189,1.01557462569326,1.42235428676941,2.14467775542289,NaN,NaN,NaN,28,0.998570293,1.400100869
2,889,1211635.08705366,1211639.3379211,1.07220948720351,0,0,0,0,0,0,0.5,0.5,0.2,1373,0.133877380285412,NaN,0.744046871783212,1.52370788878761,2.03076232038438,3.10297180758789,NaN,NaN,NaN,36,1.492632117,1.999955131
2,319,1211639.34111662,1211643.07305001,1.33392288908362,1,1,0,0,0,36,0.2,0.5,0.2,7305,0.132668633013964,NaN,0.759787277085707,1.04792287014425,1.25131270079874,2.58523558988236,NaN,NaN,NaN,18,1.0164818,1.230125647
2,355,1211643.07577016,1211647.17646298,1.01552279433236,0,1,0,180,1,36,0.5,0.5,0.2,2596,0.126829618355259,NaN,0.720049957279116,1.41496521164663,1.93911163974553,2.95463443407789,NaN,NaN,NaN,37,1.38755176,1.915901801
2,601,1211647.17909545,1211650.54361686,0.908927770564333,1,1,0,0,0,0,0.1,0.5,0.2,2825,0.123887314228341,NaN,0.903548331232741,1.20863307686523,1.31032799230888,2.21925576287322,NaN,NaN,NaN,11,1.178631652,1.281844863
2,384,1211650.54628516,1211653.80057554,0.926859516184777,0,1,180,180,0,60,0.2,0.5,0.2,3541,0.130382597679272,NaN,0.689704631455243,0.960891072172672,1.1812300554011,2.10808957158588,NaN,NaN,NaN,17,0.942422733,1.150806231
2,313,1211653.80339337,1211658.3195088,2.11823892523535,0,0,0,0,0,0,0.2,0.5,0.2,1136,0.127506844466552,NaN,0.720727183390409,1.02581192925572,1.22870825463906,3.34694717987441,NaN,NaN,NaN,17,0.993983935,1.196464125
2,385,1211658.32219539,1211662.12429565,1.00192561070435,1,1,0,0,0,0,0.3,0.5,0.2,7540,0.133608534466475,NaN,0.743778026197106,1.32004921254702,1.64208311075345,2.64400872145779,NaN,NaN,NaN,24,1.298802003,1.615013361
2,733,1211662.12718578,1211665.3968411,0.781837434973568,1,1,0,0,0,0,0.2,0.5,0.2,6580,0.125289037590846,NaN,0.769356834236532,1.12528903759085,1.34533121949062,2.12716865446419,NaN,NaN,NaN,17,1.109104378,1.312869249
2,881,1211665.3996462,1211669.14965431,0.661610279697925,1,1,0,0,0,24,0.4,0.5,0.2,6958,0.123397260438651,NaN,0.750515904510394,1.51322776894085,1.93695658235811,2.59856686205603,NaN,NaN,NaN,29,1.495124444,1.910363502
2,132,1211669.15258389,1211672.83515162,1.0366647138726,1,0,180,180,0,60,0.1,0.5,0.2,5381,0.133169956039637,NaN,0.726390294963494,1.37045809160918,1.48910215939395,2.52576687326655,NaN,NaN,NaN,11,1.349228347,1.460059707
2,568,1211672.83787121,1211677.1046421,0.859487100737169,1,1,180,0,1,12,0.3,0.5,0.2,1371,0.12683339137584,NaN,0.753952035447583,1.92344356072135,2.26085468428209,3.12034178501926,NaN,NaN,NaN,24,1.899415854,2.228519035
2,1,1211677.10744273,1211679.99360695,0.705670011928305,1,1,0,0,0,0,0.1,0.5,0.2,7765,0.126933166291565,NaN,0.635407742578536,0.906594183063135,1.02523825084791,1.73090826277621,NaN,NaN,NaN,12,0.878982184,0.994748618
2,147,1211679.99629998,1211683.11239682,0.562529161572456,1,0,0,180,1,12,0.3,0.5,0.2,5734,0.136378517607227,NaN,0.695700551616028,1.06858190754429,1.40750575228594,1.9700349138584,NaN,NaN,NaN,24,1.042875865,1.375416233
2,318,1211683.11504883,1211686.1457001,0.696273535024375,1,0,180,180,0,24,0.2,0.5,0.2,3915,0.13621615874581,NaN,0.763334802817553,0.983673785813153,1.18706361646764,1.88333715149201,NaN,NaN,NaN,18,0.957881377,1.158828238
2,639,1211686.14832702,1211690.03697166,0.768139117397368,1,0,0,180,1,12,0.4,0.5,0.2,2083,0.136836281279102,NaN,0.747005772776902,1.54361594235525,1.97792529501021,2.74606441240758,NaN,NaN,NaN,30,1.52374551,1.945475279
2,91,1211690.03972075,1211693.23833434,0.598913297522813,1,1,0,0,0,36,0.3,0.5,0.2,9202,0.120430963346735,NaN,0.815346217481419,1.13738011568785,1.45575089007616,2.05466418759897,NaN,NaN,NaN,23,1.118052429,1.423650588
2,157,1211693.24134559,1211696.95686855,0.598880125209689,1,1,0,0,0,0,0.4,0.5,0.2,7077,0.135480854893103,NaN,0.813446956453845,1.55920966831036,1.9659893293865,2.56486945459619,NaN,NaN,NaN,30,1.527198419,1.941670646
2,565,1211696.95949273,1211701.56052242,1.45438359398395,1,0,0,180,1,0,0.3,0.5,0.2,6720,0.129198360955343,NaN,0.790215310174972,1.65462208981626,1.99234828911722,3.44673188310117,NaN,NaN,NaN,25,1.628664425,1.95993968
2,673,1211701.56316762,1211704.98592878,0.818590682698414,0,0,0,0,0,0,0.2,0.5,0.2,4284,0.134435718879104,NaN,0.72765605780296,1.25307978666387,1.45646961708553,2.27506029978395,NaN,NaN,NaN,18,1.228217427,1.433082692
2,102,1211704.9885766,1211708.90172696,0.899986332515255,1,1,180,0,1,24,0.4,0.5,0.2,9267,0.132754473946989,NaN,0.759873117785901,1.43783921957947,1.86156803322956,2.76155436574481,NaN,NaN,NaN,32,1.405488838,1.837320538
2,377,1211708.90445356,1211711.95460041,0.650912197772413,1,1,0,0,0,24,0.2,0.5,0.2,7754,0.132131104590371,NaN,0.725351443514228,1.03043618937954,1.25077517237514,1.90168737014756,NaN,NaN,NaN,18,1.008192718,1.224104431
2,508,1211711.95724294,1211715.09381977,0.583691988373175,1,1,180,0,1,12,0.3,0.5,0.2,4488,0.13023589970544,NaN,0.757354543777183,1.07938844198361,1.40142234042287,1.98511432879604,NaN,NaN,NaN,24,1.049447136,1.374060028
2,678,1211715.096673,1211718.39542907,0.684288667980582,1,0,180,180,0,24,0.2,0.5,0.2,1015,0.12642226042226,NaN,0.872184972278774,1.26201548078097,1.46540531120263,2.14969397918321,NaN,NaN,NaN,17,1.229924798,1.437157313
2,253,1211718.39813118,1211721.91224854,0.738950503757223,1,1,0,0,0,0,0.2,0.5,0.2,7604,0.113395587075502,NaN,1.18119219737127,1.40153118036687,1.62107674684376,2.36002725060098,NaN,NaN,NaN,18,1.382714005,1.588699803
2,203,1211721.91503199,1211725.63899813,0.627724466845393,1,1,0,0,0,60,0.2,0.5,0.2,9634,0.138009135145694,NaN,0.748178626643494,1.73122947406955,1.95156845706515,2.57929292391054,NaN,NaN,NaN,18,1.709219443,1.924805976
2,257,1211725.64180031,1211728.9888921,0.700523110106587,0,0,0,0,0,24,0.2,0.5,0.2,8891,0.123169312253594,NaN,0.801135413814336,1.27569546736777,1.49603445036337,2.19655756046996,NaN,NaN,NaN,18,1.250574816,1.467914679
2,877,1211728.99159996,1211732.40776693,0.749698205152526,1,0,0,180,1,0,0.4,0.5,0.2,2148,0.130291924113408,NaN,0.740461415611207,1.07944446639158,1.52097719488665,2.27067540003918,NaN,NaN,NaN,30,1.059390595,1.489156042
2,633,1211732.41042475,1211736.09387438,0.607225123792887,1,1,0,0,0,48,0.3,0.5,0.2,767,0.136087136575952,NaN,0.89879900100641,1.62761256052181,1.9326973061543,2.53992242994718,NaN,NaN,NaN,23,1.602053718,1.904885578
2,898,1211736.09669145,1211739.56602012,0.597035761689767,0,1,180,180,0,48,0.5,0.5,0.2,9918,0.127785430056974,NaN,0.805751531850547,1.21253119269386,1.72061791922897,2.31765368091874,NaN,NaN,NaN,36,1.180959181,1.688034756
2,817,1211739.5688055,1211743.75390925,0.746708958875388,1,1,0,0,0,0,0.4,0.5,0.2,2380,0.130195135017857,NaN,0.791212084237486,1.87595784687437,2.28286942327395,3.02957838214934,NaN,NaN,NaN,30,1.847384968,2.252796356
2,185,1211743.75666233,1211747.22202486,1.03270429675467,1,1,0,0,0,24,0.1,0.5,0.2,7819,0.12832799856551,NaN,0.924938167911023,1.16222630348057,1.28087037126534,2.31357466802001,NaN,NaN,NaN,12,1.139730516,1.250883709
